country,show_id,continent,market_type
United States,60035622,North America,Primary
Canada,80117079,North America,Primary
United States,70001958,North America,Primary
France,81099996,Europe,Primary
United States,70066433,North America,Primary
United States,70098899,North America,Primary
United States,81121171,North America,Primary
United States,81121172,North America,Primary
United States,81121173,North America,Primary
United States,81121174,North America,Primary
United States,81121175,North America,Primary
United States,81121176,North America,Primary
United States,81121177,North America,Primary
United States,81121178,North America,Primary
United States,81121179,North America,Primary
United States,81121180,North America,Primary
United States,81121181,North America,Primary
United States,81121182,North America,Primary
United States,81121183,North America,Primary
United States,81121184,North America,Primary
United States,81121185,North America,Primary
United States,81121186,North America,Primary
United States,81121187,North America,Primary
United States,81121188,North America,Primary
United States,81121189,North America,Primary
United States,70265211,North America,Primary
United States,70109689,North America,Primary
United States,855084,North America,Primary
France,80005772,Europe,Primary
United States,70105369,North America,Primary
United States,60029369,North America,Primary
Japan,81086718,Asia,Primary
United Kingdom,80005738,Europe,Primary
United States,60000415,North America,Primary
United States,70112731,North America,Primary
United States,81130297,North America,Primary
United States,60033320,North America,Primary
United States,81060038,North America,Primary
United States,60020745,North America,Primary
United States,18907685,North America,Primary
United States,81113468,North America,Primary
Canada,81017506,North America,Primary
United States,70114342,North America,Primary
United States,70021661,North America,Primary
United States,70084795,North America,Primary
United States,60027701,North America,Primary
United States,70021654,North America,Primary
United States,81077862,North America,Primary
United States,70001777,North America,Primary
India,80182447,Asia,Primary
India,70055855,Asia,Primary
United States,70295560,North America,Primary
India,80994575,Asia,Primary
India,60036112,Asia,Primary
India,80994424,Asia,Primary
Canada,80997402,North America,Primary
India,80994423,Asia,Primary
India,80236278,Asia,Primary
United States,80217136,North America,Primary
United States,80115118,North America,Primary
India,80180851,Asia,Primary
India,80236279,Asia,Primary
India,80994573,Asia,Primary
United States,70057519,North America,Primary
India,80994425,Asia,Primary
United States,60029032,North America,Primary
India,81002211,Asia,Primary
India,70062158,Asia,Primary
China,80996343,Other,Primary
India,80994419,Asia,Primary
India,80994426,Asia,Primary
India,80994574,Asia,Primary
India,70125939,Asia,Primary
India,80994420,Asia,Primary
Hong Kong,70205125,Other,Primary
India,70034610,Asia,Primary
Mexico,80992111,North America,Primary
United States,80222256,North America,Primary
Italy,80206917,Europe,Primary
United States,80176064,North America,Primary
India,80994421,Asia,Primary
United States,70098332,North America,Primary
India,80236280,Asia,Primary
India,80994572,Asia,Primary
United States,80217135,North America,Primary
China,80996349,Other,Primary
United States,80217120,North America,Primary
India,80993648,Asia,Primary
United States,70306701,North America,Primary
France,80178940,Europe,Primary
Turkey,80158301,Other,Primary
Australia,70290905,Oceania,Primary
Singapore,80156950,Other,Primary
United States,80167699,North America,Primary
India,80158390,Asia,Primary
United States,70294800,North America,Primary
Argentina,80184770,Other,Primary
Canada,80191358,North America,Primary
Australia,80118532,Oceania,Primary
Netherlands,80190946,Other,Primary
United States,80107948,North America,Primary
Pakistan,80094964,Other,Primary
India,80158481,Asia,Primary
India,70299811,Asia,Primary
South Korea,80116687,Asia,Primary
India,70229498,Asia,Primary
India,20257393,Asia,Primary
Spain,80093106,Europe,Primary
Singapore,80157567,Other,Primary
Singapore,80157390,Other,Primary
China,80171528,Other,Primary
Pakistan,80187467,Other,Primary
Singapore,80160125,Other,Primary
Pakistan,80187323,Other,Primary
India,80157132,Asia,Primary
Singapore,80157717,Other,Primary
Spain,80093104,Europe,Primary
France,80104950,Europe,Primary
Norway,80114498,Other,Primary
United States,80036981,North America,Primary
United States,80106979,North America,Primary
United States,80053140,North America,Primary
United States,80065182,North America,Primary
South Korea,70251160,Asia,Primary
Nigeria,80105672,Other,Primary
United States,80114700,North America,Primary
Israel,80106139,Other,Primary
Norway,80114499,Other,Primary
India,80108386,Asia,Primary
Croatia,80085300,Other,Primary
United States,81214114,North America,Primary
United Kingdom,81167492,Europe,Primary
Japan,80198623,Asia,Primary
India,81062853,Asia,Primary
United States,80220814,North America,Primary
United States,81046962,North America,Primary
United States,80150242,North America,Primary
United States,80213403,North America,Primary
India,80233024,Asia,Primary
United States,81039393,North America,Primary
United Kingdom,1193180,Europe,Primary
United States,70251894,North America,Primary
United States,80077923,North America,Primary
United States,80173542,North America,Primary
Spain,80233408,Europe,Primary
United States,70142888,North America,Primary
Canada,81005561,North America,Primary
Bangladesh,81048548,Other,Primary
India,81045052,Asia,Primary
United States,80079428,North America,Primary
United Kingdom,80096786,Europe,Primary
United States,80200744,North America,Primary
United States,80097725,North America,Primary
United States,80128657,North America,Primary
United States,70295415,North America,Primary
India,80125627,Asia,Primary
Indonesia,81037970,Other,Primary
Indonesia,81037986,Other,Primary
Indonesia,81037985,Other,Primary
United Kingdom,80153895,Europe,Primary
Thailand,70026431,Other,Primary
Indonesia,80020885,Other,Primary
United States,80002667,North America,Primary
Japan,80174974,Asia,Primary
United States,80213400,North America,Primary
Brazil,80148595,South America,Primary
Norway,70301484,Other,Primary
Canada,80038358,North America,Primary
United Kingdom,80997687,Europe,Primary
United States,80237347,North America,Primary
Iceland,80998427,Other,Primary
Japan,80090370,Asia,Primary
Nigeria,81030789,Other,Primary
United States,80134893,North America,Primary
United Kingdom,81047683,Europe,Primary
France,81034697,Europe,Primary
Malaysia,81049950,Other,Primary
China,80188596,Other,Primary
United States,81016360,North America,Primary
United States,70307659,North America,Primary
Germany,80224476,Europe,Primary
United States,80133549,North America,Primary
Mexico,80081958,North America,Primary
India,70113347,Asia,Primary
United States,80097389,North America,Primary
United States,80221639,North America,Primary
United States,70099120,North America,Primary
India,81024718,Asia,Primary
United States,21028726,North America,Primary
United States,80019930,North America,Primary
United Kingdom,80141960,Europe,Primary
South Korea,80226168,Asia,Primary
Mexico,81006825,North America,Primary
India,81213891,Asia,Primary
United States,498716,North America,Primary
Australia,80220085,Oceania,Primary
Switzerland,80244855,Other,Primary
United States,80134966,North America,Primary
United States,80220813,North America,Primary
India,81048561,Asia,Primary
South Korea,81026705,Asia,Primary
Israel,80244929,Other,Primary
Spain,80122209,Europe,Primary
Spain,80109193,Europe,Primary
United States,80214582,North America,Primary
United States,80168198,North America,Primary
France,80117940,Europe,Primary
Indonesia,81047898,Other,Primary
India,81057249,Asia,Primary
Indonesia,81047900,Other,Primary
Indonesia,81047899,Other,Primary
Indonesia,81047901,Other,Primary
United Kingdom,70261978,Europe,Primary
United Kingdom,70279637,Europe,Primary
United Kingdom,80049171,Europe,Primary
United Kingdom,80048250,Europe,Primary
United Kingdom,80099016,Europe,Primary
Mexico,80123792,North America,Primary
Israel,80132792,Other,Primary
United Kingdom,60024962,Europe,Primary
Philippines,81031181,Other,Primary
United States,80107084,North America,Primary
United States,80118100,North America,Primary
Singapore,80196589,Other,Primary
Mexico,80183089,North America,Primary
France,80125818,Europe,Primary
Argentina,80192138,Other,Primary
Spain,80239629,Europe,Primary
United Kingdom,80145141,Europe,Primary
Spain,80991879,Europe,Primary
South Korea,80180171,Asia,Primary
Argentina,81023638,Other,Primary
United States,80223052,North America,Primary
Bulgaria,80190283,Other,Primary
Brazil,80148920,South America,Primary
United States,80226612,North America,Primary
United States,80233925,North America,Primary
Argentina,81021098,Other,Primary
France,80194737,Europe,Primary
South Korea,80214406,Asia,Primary
Colombia,80192062,Other,Primary
United States,80193614,North America,Primary
United States,80117453,North America,Primary
United States,70296733,North America,Primary
Turkey,81026192,Other,Primary
Spain,70109891,Europe,Primary
China,80003479,Other,Primary
United States,80163053,North America,Primary
United States,80208684,North America,Primary
France,80124680,Europe,Primary
United States,80073486,North America,Primary
United States,80175290,North America,Primary
United States,80214777,North America,Primary
Mexico,80079427,North America,Primary
United Arab Emirates,81026986,Other,Primary
Japan,80216146,Asia,Primary
Argentina,80149575,Other,Primary
India,80144448,Asia,Primary
United States,80100936,North America,Primary
India,80192420,Asia,Primary
United States,81160763,North America,Primary
Belgium,81054827,Other,Primary
United Kingdom,771476,Europe,Primary
United States,80213401,North America,Primary
United States,80198056,North America,Primary
France,80208083,Europe,Primary
United Kingdom,80045818,Europe,Primary
United States,80195429,North America,Primary
United States,80158485,North America,Primary
United States,80198661,North America,Primary
United States,80119375,North America,Primary
United States,70271454,North America,Primary
United Kingdom,80207371,Europe,Primary
United States,81035279,North America,Primary
United States,80134721,North America,Primary
United States,81041182,North America,Primary
United States,81038575,North America,Primary
Brazil,81038976,South America,Primary
Mexico,80988257,North America,Primary
India,81023713,Asia,Primary
United Kingdom,80174219,Europe,Primary
Spain,80215322,Europe,Primary
United States,80133139,North America,Primary
Colombia,80191988,Other,Primary
Japan,80180373,Asia,Primary
United States,80117452,North America,Primary
United States,80152003,North America,Primary
Turkey,80126875,Other,Primary
United Kingdom,70268449,Europe,Primary
United States,81147285,North America,Primary
United States,70120142,North America,Primary
China,80996973,Other,Primary
United States,70142824,North America,Primary
United States,81235729,North America,Primary
United Kingdom,80057599,Europe,Primary
Japan,81093113,Asia,Primary
United Kingdom,80049358,Europe,Primary
United States,81050192,North America,Primary
United States,70141971,North America,Primary
United States,70114021,North America,Primary
United States,70275751,North America,Primary
United States,80216224,North America,Primary
Canada,70098902,North America,Primary
United Kingdom,80118718,Europe,Primary
United States,60022265,North America,Primary
India,81026003,Asia,Primary
Spain,80997602,Europe,Primary
United States,81062828,North America,Primary
Austria,80169611,Other,Primary
United States,81144867,North America,Primary
